g mag,r mag,g-r color
16.836204528808594,16.280902862548828,0.55530166625976562
17.14891815185547,16.340946197509766,0.80797195434570312
17.325532913208008,16.921234130859375,0.40429878234863281
16.11104393005371,15.281700134277344,0.82934379577636719
17.419370651245117,16.71409797668457,0.70527267456054688
16.841781616210938,16.332082748413086,0.50969886779785156
17.176204681396484,16.395153045654297,0.7810516357421875
15.743834495544434,14.952187538146973,0.79164695739746094
15.75196647644043,15.21119213104248,0.54077434539794922
15.228781700134277,14.544285774230957,0.68449592590332031
16.579509735107422,15.786263465881348,0.79324626922607422
15.354804039001465,14.903861999511719,0.45094203948974609
16.73763656616211,16.361539840698242,0.37609672546386719
17.230304718017578,16.395816802978516,0.8344879150390625
14.50970458984375,14.099481582641602,0.41022300720214844
15.946504592895508,15.156206130981445,0.7902984619140625
16.49534034729004,15.710880279541016,0.78446006774902344
17.134950637817383,16.35472869873047,0.78022193908691406
15.859519004821777,15.474120140075684,0.38539886474609375
15.975563049316406,15.506105422973633,0.46945762634277344
16.945110321044922,16.163299560546875,0.78181076049804688
17.238418579101562,16.597745895385742,0.64067268371582031
16.165800094604492,15.53588581085205,0.62991428375244141
16.71388053894043,15.978955268859863,0.73492527008056641
15.291305541992188,14.664214134216309,0.62709140777587891
17.524850845336914,16.918861389160156,0.60598945617675781
15.761645317077637,14.987016677856445,0.77462863922119141
15.971088409423828,15.346383094787598,0.62470531463623047
15.71550178527832,14.965927124023438,0.74957466125488281
17.074954986572266,16.4970645904541,0.57789039611816406
16.54502296447754,15.581548690795898,0.96347427368164062
16.821794509887695,16.349836349487305,0.47195816040039062
17.128042221069336,16.697261810302734,0.43078041076660156
15.716268539428711,15.015527725219727,0.70074081420898438
16.89894676208496,16.55895233154297,0.33999443054199219
17.40601348876953,16.868732452392578,0.53728103637695312
16.99778938293457,16.67681884765625,0.32097053527832031
15.453774452209473,14.597611427307129,0.85616302490234375
17.47097396850586,16.954927444458008,0.51604652404785156
15.881531715393066,15.059111595153809,0.82242012023925781
16.685256958007812,15.847649574279785,0.83760738372802734
15.691226959228516,15.006686210632324,0.68454074859619141
15.815486907958984,15.076748847961426,0.73873805999755859
16.224485397338867,15.409346580505371,0.81513881683349609
14.641571998596191,14.080394744873047,0.56117725372314453
17.07724952697754,16.44738006591797,0.62986946105957031
16.880035400390625,15.963807106018066,0.91622829437255859
17.468786239624023,16.774049758911133,0.69473648071289062
17.376436233520508,16.618837356567383,0.757598876953125
14.895186424255371,14.159969329833984,0.73521709442138672
17.57594108581543,16.68532371520996,0.89061737060546875
14.88249683380127,14.337684631347656,0.54481220245361328
16.083637237548828,15.59619140625,0.48744583129882812
17.034347534179688,16.68681526184082,0.34753227233886719
15.037149429321289,14.228615760803223,0.80853366851806641
15.251510620117188,14.451574325561523,0.79993629455566406
16.11895179748535,15.278219223022461,0.84073257446289062
16.92627716064453,16.11687660217285,0.80940055847167969
16.52351188659668,16.1539249420166,0.36958694458007812
15.301230430603027,14.498910903930664,0.80231952667236328
17.228004455566406,16.43001937866211,0.79798507690429688
17.0008487701416,16.387760162353516,0.61308860778808594
15.547795295715332,14.711617469787598,0.83617782592773438
15.959656715393066,15.659232139587402,0.30042457580566406
14.31511116027832,13.408377647399902,0.90673351287841797
15.24736499786377,14.622335433959961,0.62502956390380859
16.65880584716797,15.767727851867676,0.89107799530029297
16.995641708374023,16.05689811706543,0.93874359130859375
16.87441062927246,16.245086669921875,0.62932395935058594
15.338339805603027,14.891517639160156,0.44682216644287109
17.14847183227539,16.704496383666992,0.44397544860839844
16.664691925048828,15.795612335205078,0.86907958984375
16.880231857299805,16.224939346313477,0.65529251098632812
17.56204605102539,16.838611602783203,0.7234344482421875
16.993398666381836,16.554597854614258,0.43880081176757812
14.985970497131348,14.284209251403809,0.70176124572753906
15.75700855255127,15.15346908569336,0.60353946685791016
15.674092292785645,14.91012954711914,0.76396274566650391
16.744688034057617,16.272241592407227,0.47244644165039062
15.755624771118164,14.964402198791504,0.79122257232666016
17.032102584838867,16.6785945892334,0.35350799560546875
17.121822357177734,16.349321365356445,0.77250099182128906
15.639961242675781,14.922237396240234,0.71772384643554688
16.534149169921875,15.978238105773926,0.55591106414794922
16.687801361083984,16.332481384277344,0.35531997680664062
16.91887664794922,16.521726608276367,0.39715003967285156
16.29500961303711,15.59277629852295,0.70223331451416016
15.54293155670166,14.934525489807129,0.60840606689453125
15.713335990905762,14.964000701904297,0.74933528900146484
15.687926292419434,15.089679718017578,0.59824657440185547
16.168643951416016,15.567778587341309,0.60086536407470703
16.45516014099121,15.844520568847656,0.61063957214355469
16.256040573120117,15.65915584564209,0.59688472747802734
17.29718589782715,16.65308380126953,0.64410209655761719
17.305248260498047,16.999279022216797,0.30596923828125
16.403865814208984,15.950462341308594,0.45340347290039062
17.19879913330078,16.407018661499023,0.79178047180175781
15.35968017578125,14.540787696838379,0.81889247894287109
15.884431838989258,15.12765121459961,0.75678062438964844
15.38823413848877,14.554642677307129,0.83359146118164062
16.179887771606445,15.699697494506836,0.48019027709960938
17.451345443725586,16.693544387817383,0.75780105590820312
16.151065826416016,15.553927421569824,0.59713840484619141
16.299779891967773,15.501211166381836,0.7985687255859375
15.818135261535645,15.00167179107666,0.81646347045898438
15.046061515808105,14.21386432647705,0.83219718933105469
16.26816177368164,15.418147087097168,0.85001468658447266
14.465287208557129,13.597088813781738,0.86819839477539062
16.260835647583008,15.6830415725708,0.57779407501220703
16.786102294921875,16.16350555419922,0.62259674072265625
14.58309268951416,13.733182907104492,0.84990978240966797
15.2146635055542,14.502466201782227,0.71219730377197266
16.542236328125,16.136394500732422,0.40584182739257812
16.093643188476562,15.326805114746094,0.76683807373046875
16.108945846557617,15.610013961791992,0.498931884765625
17.693464279174805,16.81464958190918,0.878814697265625
16.518146514892578,15.854534149169922,0.66361236572265625
16.86250114440918,16.32781982421875,0.53468132019042969
17.309160232543945,16.870222091674805,0.43893814086914062
15.787585258483887,15.065251350402832,0.72233390808105469
17.362529754638672,16.675033569335938,0.68749618530273438
16.559114456176758,15.976747512817383,0.582366943359375
15.573478698730469,14.846858024597168,0.72662067413330078
17.222089767456055,16.4271240234375,0.79496574401855469
15.924665451049805,15.608330726623535,0.31633472442626953
17.013418197631836,16.660137176513672,0.35328102111816406
15.923312187194824,15.33419418334961,0.58911800384521484
17.343807220458984,16.699352264404297,0.6444549560546875
16.054719924926758,15.247764587402344,0.80695533752441406
15.1491060256958,14.306012153625488,0.8430938720703125
16.503936767578125,15.760897636413574,0.74303913116455078
16.905000686645508,16.155460357666016,0.74954032897949219
14.933441162109375,14.038980484008789,0.89446067810058594
16.743518829345703,15.915056228637695,0.82846260070800781
14.48135757446289,13.648327827453613,0.83302974700927734
16.48796272277832,16.001943588256836,0.48601913452148438
16.30459976196289,15.52159595489502,0.78300380706787109
17.649627685546875,16.8272705078125,0.822357177734375
17.07598114013672,16.361196517944336,0.71478462219238281
15.905921936035156,15.487448692321777,0.41847324371337891
17.001535415649414,16.440767288208008,0.56076812744140625
16.33152198791504,15.492860794067383,0.83866119384765625
15.139269828796387,14.450618743896484,0.68865108489990234
15.652324676513672,15.08426570892334,0.56805896759033203
16.492029190063477,15.578774452209473,0.91325473785400391
15.517305374145508,14.768510818481445,0.7487945556640625
15.489470481872559,14.669844627380371,0.8196258544921875
16.349348068237305,15.80735969543457,0.54198837280273438
16.484405517578125,15.805497169494629,0.67890834808349609
16.334278106689453,15.551156997680664,0.78312110900878906
15.650972366333008,15.155007362365723,0.49596500396728516
16.16489601135254,15.858379364013672,0.30651664733886719
15.678555488586426,14.9476900100708,0.730865478515625
16.522476196289062,15.667461395263672,0.85501480102539062
17.334978103637695,16.660043716430664,0.67493438720703125
14.561020851135254,13.695699691772461,0.86532115936279297
15.024521827697754,13.973487854003906,1.0510339736938477
16.30839729309082,15.69312858581543,0.61526870727539062
14.126246452331543,13.280168533325195,0.84607791900634766
17.523868560791016,16.8613224029541,0.66254615783691406
17.460220336914062,16.966747283935547,0.49347305297851562
15.371970176696777,14.543018341064453,0.82895183563232422
16.328149795532227,15.852880477905273,0.47526931762695312
16.586101531982422,15.833586692810059,0.75251483917236328
16.50927734375,15.677931785583496,0.83134555816650391
16.557893753051758,15.858234405517578,0.69965934753417969
16.210744857788086,15.235579490661621,0.97516536712646484
15.420661926269531,14.809473037719727,0.61118888854980469
15.582277297973633,14.742932319641113,0.83934497833251953
15.956415176391602,15.57664966583252,0.37976551055908203
15.579648971557617,15.012419700622559,0.56722927093505859
16.96449851989746,16.175857543945312,0.78864097595214844
15.759443283081055,14.923192977905273,0.83625030517578125
16.832698822021484,16.18789291381836,0.644805908203125
16.520057678222656,15.750938415527344,0.7691192626953125
15.102621078491211,14.440314292907715,0.66230678558349609
16.19288444519043,15.481385231018066,0.71149921417236328
16.752168655395508,16.49187469482422,0.26029396057128906
16.23984146118164,15.655400276184082,0.58444118499755859
15.773115158081055,15.099903106689453,0.67321205139160156
15.599250793457031,14.778368949890137,0.82088184356689453
16.48092269897461,15.777284622192383,0.70363807678222656
16.901954650878906,16.35841941833496,0.54353523254394531
17.37872886657715,16.511699676513672,0.86702919006347656
16.075761795043945,15.474002838134766,0.60175895690917969
15.436930656433105,14.767913818359375,0.66901683807373047
15.911540985107422,15.062893867492676,0.84864711761474609
16.574914932250977,16.100088119506836,0.47482681274414062
15.477455139160156,14.939593315124512,0.53786182403564453
15.950465202331543,15.519980430603027,0.43048477172851562
17.375791549682617,16.659107208251953,0.71668434143066406
16.623668670654297,15.82546615600586,0.7982025146484375
15.3340425491333,14.695528984069824,0.63851356506347656
14.514141082763672,13.700739860534668,0.81340122222900391
15.672874450683594,14.86021900177002,0.81265544891357422
17.51528549194336,16.722732543945312,0.79255294799804688
16.83281707763672,16.402271270751953,0.43054580688476562
16.684961318969727,15.937593460083008,0.74736785888671875
17.459196090698242,16.71430206298828,0.74489402770996094
15.637617111206055,15.213109970092773,0.42450714111328125
16.241201400756836,15.68663501739502,0.55456638336181641
13.885714530944824,13.08238697052002,0.80332756042480469
17.36184310913086,16.96454429626465,0.39729881286621094
15.418647766113281,14.569467544555664,0.84918022155761719
15.824395179748535,14.981160163879395,0.84323501586914062
17.142568588256836,16.76494026184082,0.37762832641601562
17.526844024658203,16.871732711791992,0.65511131286621094
17.146087646484375,16.424882888793945,0.72120475769042969
17.0936336517334,16.437068939208984,0.65656471252441406
16.4865779876709,15.797350883483887,0.68922710418701172
16.619035720825195,15.796000480651855,0.82303524017333984
17.285127639770508,16.82766342163086,0.45746421813964844
17.303974151611328,16.56821060180664,0.7357635498046875
17.391939163208008,16.92148780822754,0.47045135498046875
16.996925354003906,16.190265655517578,0.80665969848632812
16.383121490478516,15.683005332946777,0.70011615753173828
15.94471263885498,15.086945533752441,0.85776710510253906
17.573509216308594,16.77425765991211,0.79925155639648438
14.130855560302734,13.585005760192871,0.54584980010986328
16.82396697998047,16.354785919189453,0.46918106079101562
16.613866806030273,16.14883804321289,0.46502876281738281
16.603958129882812,15.917963981628418,0.68599414825439453
15.143118858337402,14.411858558654785,0.73126029968261719
15.254571914672852,14.745511054992676,0.50906085968017578
16.835952758789062,16.379512786865234,0.45643997192382812
14.682209968566895,14.193087577819824,0.48912239074707031
14.476882934570312,13.679665565490723,0.79721736907958984
15.502657890319824,14.693538665771484,0.80911922454833984
16.831283569335938,16.0416316986084,0.78965187072753906
16.00973129272461,15.47020435333252,0.53952693939208984
16.441356658935547,15.721482276916504,0.71987438201904297
15.955500602722168,15.41684627532959,0.53865432739257812
16.62555503845215,16.27459716796875,0.35095787048339844
15.6467866897583,15.161006927490234,0.48577976226806641
15.684887886047363,14.854616165161133,0.83027172088623047
17.444278717041016,16.628944396972656,0.81533432006835938
16.309709548950195,15.837846755981445,0.47186279296875
14.941245079040527,14.083588600158691,0.85765647888183594
16.26058578491211,15.780803680419922,0.4797821044921875
14.778363227844238,14.212949752807617,0.56541347503662109
16.402711868286133,15.65160083770752,0.75111103057861328
16.917558670043945,16.058874130249023,0.85868453979492188
16.619192123413086,16.30870246887207,0.31048965454101562
15.082625389099121,14.189173698425293,0.89345169067382812
17.42767906188965,16.70537567138672,0.72230339050292969
15.873855590820312,15.333820343017578,0.54003524780273438
16.915931701660156,16.285324096679688,0.63060760498046875
15.88610553741455,15.289995193481445,0.59611034393310547
16.036800384521484,15.17763900756836,0.859161376953125
14.630623817443848,13.757362365722656,0.87326145172119141
17.24393653869629,16.6160945892334,0.62784194946289062
16.003936767578125,15.200105667114258,0.80383110046386719
16.298585891723633,15.411527633666992,0.88705825805664062
15.356664657592773,14.519586563110352,0.83707809448242188
15.186491012573242,14.379989624023438,0.80650138854980469
16.478206634521484,15.978734970092773,0.49947166442871094
15.732992172241211,14.976004600524902,0.75698757171630859
17.35890007019043,16.526823043823242,0.8320770263671875
15.684829711914062,14.856690406799316,0.82813930511474609
16.169681549072266,15.342986106872559,0.82669544219970703
17.030439376831055,16.280126571655273,0.75031280517578125
16.203908920288086,15.407597541809082,0.79631137847900391
15.420182228088379,14.617313385009766,0.80286884307861328
16.74716567993164,16.371261596679688,0.37590408325195312
15.400403022766113,14.554302215576172,0.84610080718994141
17.47808074951172,16.79766273498535,0.68041801452636719
16.932048797607422,16.54119873046875,0.39085006713867188
16.320383071899414,15.675257682800293,0.64512538909912109
15.928918838500977,15.630905151367188,0.29801368713378906
16.62017059326172,16.04678726196289,0.57338333129882812
16.955379486083984,16.103471755981445,0.85190773010253906
17.356142044067383,16.643892288208008,0.712249755859375
15.382705688476562,14.743910789489746,0.63879489898681641
16.956642150878906,16.181522369384766,0.77511978149414062
16.715303421020508,16.164783477783203,0.55051994323730469
15.611281394958496,14.765664100646973,0.84561729431152344
14.681122779846191,14.110724449157715,0.57039833068847656
14.596755027770996,13.761415481567383,0.83533954620361328
15.04967975616455,14.210058212280273,0.83962154388427734
17.047651290893555,16.156909942626953,0.89074134826660156
17.113388061523438,16.291664123535156,0.82172393798828125
15.591592788696289,14.797805786132812,0.79378700256347656
15.722099304199219,14.870706558227539,0.85139274597167969
15.175952911376953,14.372867584228516,0.8030853271484375
16.57860565185547,15.817964553833008,0.76064109802246094
16.446399688720703,15.831714630126953,0.61468505859375
14.802088737487793,13.960054397583008,0.84203433990478516
16.082015991210938,15.47244644165039,0.60956954956054688
16.839256286621094,16.042966842651367,0.79628944396972656
16.92268180847168,16.6187801361084,0.30390167236328125
16.53075408935547,15.759305000305176,0.77144908905029297
16.510089874267578,15.581350326538086,0.92873954772949219
16.798229217529297,16.218868255615234,0.5793609619140625
17.23781394958496,16.86433219909668,0.37348175048828125
16.573802947998047,16.233173370361328,0.34062957763671875
16.259105682373047,15.62381362915039,0.63529205322265625
16.657955169677734,15.859682083129883,0.79827308654785156
16.635271072387695,16.15917205810547,0.47609901428222656
16.008750915527344,15.4285249710083,0.58022594451904297
16.408313751220703,15.933222770690918,0.47509098052978516
17.127296447753906,16.359214782714844,0.7680816650390625
17.099512100219727,16.59017562866211,0.50933647155761719
15.75547981262207,15.377610206604004,0.37786960601806641
16.79486846923828,16.310482025146484,0.48438644409179688
15.264134407043457,13.99687671661377,1.2672576904296875
17.10770606994629,16.567243576049805,0.54046249389648438
16.17845916748047,15.875676155090332,0.30278301239013672
17.333070755004883,16.556074142456055,0.77699661254882812
16.189912796020508,15.707873344421387,0.48203945159912109
15.975326538085938,15.539517402648926,0.43580913543701172
16.522144317626953,16.00624656677246,0.51589775085449219
15.52963924407959,14.846999168395996,0.68264007568359375
16.768136978149414,16.13141441345215,0.63672256469726562
16.377012252807617,15.871759414672852,0.50525283813476562
17.05476188659668,16.384586334228516,0.67017555236816406
15.249579429626465,14.435684204101562,0.81389522552490234
16.477500915527344,15.643899917602539,0.83360099792480469
15.771855354309082,15.138100624084473,0.63375473022460938
17.254077911376953,16.504365921020508,0.74971199035644531
15.418723106384277,14.363421440124512,1.0553016662597656
17.116954803466797,16.29396629333496,0.82298851013183594
16.10804557800293,15.749909400939941,0.35813617706298828
15.909713745117188,15.343118667602539,0.56659507751464844
15.864398956298828,15.44404411315918,0.42035484313964844
16.145244598388672,15.466529846191406,0.67871475219726562
15.83380126953125,15.098189353942871,0.73561191558837891
15.27092456817627,14.440075874328613,0.83084869384765625
16.718538284301758,16.299989700317383,0.418548583984375
15.570842742919922,14.92855453491211,0.6422882080078125
16.862613677978516,16.3344669342041,0.52814674377441406
17.679479598999023,16.982439041137695,0.69704055786132812
17.429407119750977,16.661008834838867,0.76839828491210938
17.382673263549805,16.846296310424805,0.536376953125
17.11810302734375,16.616987228393555,0.50111579895019531
16.942806243896484,16.36212730407715,0.58067893981933594
16.558481216430664,16.035037994384766,0.52344322204589844
16.503921508789062,15.923725128173828,0.58019638061523438
15.814035415649414,15.112613677978516,0.70142173767089844
16.03158950805664,15.533671379089355,0.49791812896728516
17.189584732055664,16.791181564331055,0.39840316772460938
15.664437294006348,14.790569305419922,0.87386798858642578
17.467819213867188,16.60840606689453,0.85941314697265625
14.779397964477539,13.948979377746582,0.83041858673095703
16.70918846130371,15.928829193115234,0.78035926818847656
16.58006477355957,16.044292449951172,0.53577232360839844
15.992058753967285,15.164754867553711,0.82730388641357422
16.553203582763672,16.039152145385742,0.51405143737792969
17.12862205505371,16.662551879882812,0.46607017517089844
15.427406311035156,14.614542007446289,0.81286430358886719
17.298555374145508,16.537628173828125,0.76092720031738281
16.500268936157227,15.803106307983398,0.69716262817382812
17.268840789794922,16.78602409362793,0.48281669616699219
15.424193382263184,14.60842514038086,0.81576824188232422
15.431227684020996,14.769669532775879,0.66155815124511719
16.636943817138672,15.85128402709961,0.7856597900390625
14.272482872009277,13.417012214660645,0.85547065734863281
14.780025482177734,13.984582901000977,0.79544258117675781
15.863547325134277,15.124202728271484,0.73934459686279297
16.95427894592285,16.47287940979004,0.4813995361328125
15.467719078063965,14.816916465759277,0.6508026123046875
16.491695404052734,15.723150253295898,0.76854515075683594
16.702861785888672,15.865363121032715,0.83749866485595703
15.288900375366211,14.431415557861328,0.85748481750488281
15.872031211853027,15.03304672241211,0.83898448944091797
14.54458999633789,13.864340782165527,0.68024921417236328
15.070667266845703,14.35287094116211,0.71779632568359375
17.4556884765625,16.647205352783203,0.80848312377929688
16.823932647705078,16.444650650024414,0.37928199768066406
16.24037742614746,15.49181079864502,0.74856662750244141
16.600345611572266,16.1147518157959,0.48559379577636719
16.07833480834961,15.470210075378418,0.60812473297119141
14.454696655273438,13.897794723510742,0.55690193176269531
17.23164939880371,16.5103759765625,0.72127342224121094
15.428882598876953,14.684916496276855,0.74396610260009766
16.416858673095703,15.944022178649902,0.47283649444580078
17.41163444519043,16.783756256103516,0.62787818908691406
17.285701751708984,16.86313819885254,0.42256355285644531
15.691418647766113,15.160379409790039,0.53103923797607422
15.556336402893066,14.804851531982422,0.75148487091064453
16.866519927978516,16.27803611755371,0.58848381042480469
16.477737426757812,15.650697708129883,0.82703971862792969
16.80966567993164,16.025558471679688,0.78410720825195312
15.522027969360352,15.023316383361816,0.49871158599853516
15.640118598937988,14.896206855773926,0.7439117431640625
16.405288696289062,15.848699569702148,0.55658912658691406
15.983898162841797,15.485651016235352,0.49824714660644531
15.357980728149414,14.607776641845703,0.75020408630371094
16.99974250793457,16.29252052307129,0.70722198486328125
15.574411392211914,14.818146705627441,0.75626468658447266
15.590091705322266,14.67249584197998,0.91759586334228516
15.080967903137207,14.215312957763672,0.86565494537353516
16.05508804321289,15.343589782714844,0.71149826049804688
16.128923416137695,15.398903846740723,0.73001956939697266
15.210939407348633,14.411847114562988,0.79909229278564453
15.089463233947754,14.320405006408691,0.7690582275390625
16.967185974121094,16.040803909301758,0.92638206481933594
16.081714630126953,15.333220481872559,0.74849414825439453
17.56349754333496,16.744897842407227,0.81859970092773438
15.447200775146484,14.618922233581543,0.82827854156494141
16.87091064453125,16.0393123626709,0.83159828186035156
16.00501823425293,15.170713424682617,0.8343048095703125
15.35843276977539,14.627280235290527,0.73115253448486328
17.09035873413086,16.493263244628906,0.59709548950195312
17.640661239624023,16.90113067626953,0.73953056335449219
17.326923370361328,16.97239875793457,0.35452461242675781
16.53600311279297,15.681498527526855,0.85450458526611328
14.360672950744629,13.536894798278809,0.82377815246582031
16.371179580688477,16.007715225219727,0.36346435546875
15.461459159851074,14.641362190246582,0.82009696960449219
17.582944869995117,16.996341705322266,0.58660316467285156
14.118995666503906,13.64599609375,0.47299957275390625
17.925844192504883,16.99666404724121,0.92918014526367188
15.850943565368652,15.119839668273926,0.73110389709472656
17.069204330444336,16.41708755493164,0.65211677551269531
16.388668060302734,15.416269302368164,0.97239875793457031
17.326778411865234,16.538225173950195,0.78855323791503906
16.119140625,15.310628890991211,0.80851173400878906
17.30014419555664,16.91091537475586,0.38922882080078125
17.373918533325195,16.85179901123047,0.52211952209472656
16.64868927001953,15.773825645446777,0.87486362457275391
17.201982498168945,16.39019775390625,0.81178474426269531
14.754951477050781,13.923356056213379,0.83159542083740234
16.244443893432617,15.802412033081055,0.4420318603515625
14.593609809875488,13.762784004211426,0.8308258056640625
17.244400024414062,16.920557022094727,0.32384300231933594
17.206356048583984,16.70916748046875,0.49718856811523438
15.788538932800293,15.253546714782715,0.53499221801757812
16.858274459838867,16.32647705078125,0.53179740905761719
16.362943649291992,15.597023963928223,0.76591968536376953
16.41915512084961,15.593644142150879,0.82551097869873047
16.024993896484375,15.272415161132812,0.7525787353515625
15.773049354553223,14.994152069091797,0.77889728546142578
